"id","team","year","wins","losses","sos","winstreak","playoffs","playoffNum","oPts","oYds","oPly","oYpp","oFD","oPaCmp","oPaAtt","oPaYds","oPaTD","oPaInt","oPaYpa","oPaFD","oRuAtt","oRuYds","oRuTD","oRuYpa","oRuFD","oTO","dPts","dYds","dPly","dYpp","dFD","dPaCmp","dPaAtt","dPaYds","dPaTD","dPaInt","dPaYpa","dPaFD","dRuAtt","dRuYds","dRuTD","dRuYpa","dRuFD","dTO","oPtsRk","oYdsRk","oFDRk","oPaAttRk","oPaYdsRk","oPaTDRk","oPaIntRk","oPaYpaRk","oRuAttRk","oRuYdsRk","oRuTDRk","oRuYpaRk","oTORk","dPtsRk","dYdsRk","dFDRk","dPaAttRk","dPaYdsRk","dPaTDRk","dPaIntRk","dPaYpaRk","dRuAttRk","dRuYdsRk","dRuTDRk","dRuYpaRk","dTORk","scaleid","scaleteam","scaleyear","scalewins","scalelosses","scalesos","scalewinstreak","scaleplayoffs","scaleoPts","scaleoYds","scaleoPly","scaleoYpp","scaleoFD","scaleoPaCmp","scaleoPaAtt","scaleoPaYds","scaleoPaTD","scaleoPaInt","scaleoPaYpa","scaleoPaFD","scaleoRuAtt","scaleoRuYds","scaleoRuTD","scaleoRuYpa","scaleoRuFD","scaleoTO","scaledPts","scaledYds","scaledPly","scaledYpp","scaledFD","scaledPaCmp","scaledPaAtt","scaledPaYds","scaledPaTD","scaledPaInt","scaledPaYpa","scaledPaFD","scaledRuAtt","scaledRuYds","scaledRuTD","scaledRuYpa","scaledRuFD","scaledTO","scaleoPtsRk","scaleoYdsRk","scaleoFDRk","scaleoPaAttRk","scaleoPaYdsRk","scaleoPaTDRk","scaleoPaIntRk","scaleoPaYpaRk","scaleoRuAttRk","scaleoRuYdsRk","scaleoRuTDRk","scaleoRuYpaRk","scaleoTORk","scaledPtsRk","scaledYdsRk","scaledFDRk","scaledPaAttRk","scaledPaYdsRk","scaledPaTDRk","scaledPaIntRk","scaledPaYpaRk","scaledRuAttRk","scaledRuYdsRk","scaledRuTDRk","scaledRuYpaRk","scaledTORk"
"5925","min","2004","8","8","-2.3","0","Division","2","405","6339","985","6.4","351","380","552","4516","39","12","7.6","225","387","1823","8","4.7","98","21","395","5902","1018","5.8","350","338","544","3896","30","11","6.7","220","435","2006","15","4.6","110","22","6","4","4","8","2","2","7","2","28","18","29","2","5","26","28","31","27","29","27","28","28","13","21","21","28","25","68",NULL,"0","46","54","7.692","0",NULL,"60","88","38","89.286","72","99","81","96","71","22","79.545","89","21","38","8","75","40","19","72","88","72","75","87","73","64","81","84","25","69.231","100","43","70","61","93.75","58","29","16","10","10","23","3","3","19","3","87","55","93","3","13","81","87","97","84","90","84","87","87","39","65","67","87","80"
"5926","min","2004","8","8","-2.3","0","Division","2","405","6339","985","6.4","351","380","552","4516","39","12","7.6","225","387","1823","8","4.7","98","21","395","5902","1018","5.8","350","338","544","3896","30","11","6.7","220","435","2006","15","4.6","110","22","6","4","4","8","2","2","7","2","28","18","29","2","5","26","28","31","27","29","27","28","28","13","21","21","28","25","68",NULL,"0","46","54","7.692","0",NULL,"60","88","38","89.286","72","99","81","96","71","22","79.545","89","21","38","8","75","40","19","72","88","72","75","87","73","64","81","84","25","69.231","100","43","70","61","93.75","58","29","16","10","10","23","3","3","19","3","87","55","93","3","13","81","87","97","84","90","84","87","87","39","65","67","87","80"
"5999","nwe","2005","10","6","0.6","0","Division","2","379","5632","1031","5.5","334","352","564","4120","28","15","7","204","439","1512","16","3.4","101","24","338","5283","997","5.3","306","296","527","3703","25","10","6.6","179","437","1580","11","3.6","94","18","10","7","6","7","2","3","14","4","18","24","11","30","10","17","26","22","20","31","28","26","30","15","8","11","6","31","0",NULL,"0","67","33","58.462","0",NULL,"67","79","79","82.353","83","69","64","88","83","38","79.412","84","42","27","52","12.5","49","28","59","46","40","64.286","55","41","56","59","65","19","70.833","58","44","24","39","15.385","30","7","29","19","16","19","3","6","42","10","55","74","32","94","29","52","81","68","61","97","87","81","94","45","23","34","16","97"
"6000","was","2005","10","6","1.9","5","Division","2","359","5289","1037","5.1","301","278","481","3106","25","11","6.1","166","525","2183","15","4.2","114","27","293","4767","981","4.9","258","291","535","3081","15","16","5.4","158","411","1686","15","4.1","74","28","13","11","15","22","21","5","5","15","4","7","12","10","16","9","9","3","23","10","2","14","5","7","13","20","21","15","55",NULL,"0","67","33","78.462","83",NULL,"58","65","82","58.824","64","34","35","48","71","21","52.941","55","87","74","48","62.5","64","38","40","18","29","35.714","4","38","60","23","22","42","20.833","24","32","35","61","53.846","3","43","39","32","45","68","65","13","13","45","10","19","35","29","48","26","26","6","71","29","3","42","13","19","39","66","65","45"
"6001","was","2005","10","6","1.9","5","Division","2","359","5289","1037","5.1","301","278","481","3106","25","11","6.1","166","525","2183","15","4.2","114","27","293","4767","981","4.9","258","291","535","3081","15","16","5.4","158","411","1686","15","4.1","74","28","13","11","15","22","21","5","5","15","4","7","12","10","16","9","9","3","23","10","2","14","5","7","13","20","21","15","55",NULL,"0","67","33","78.462","83",NULL,"58","65","82","58.824","64","34","35","48","71","21","52.941","55","87","74","48","62.5","64","38","40","18","29","35.714","4","38","60","23","22","42","20.833","24","32","35","61","53.846","3","43","39","32","45","68","65","13","13","45","10","19","35","29","48","26","26","6","71","29","3","42","13","19","39","66","65","45"
"6002","was","2005","10","6","1.9","5","Division","2","359","5289","1037","5.1","301","278","481","3106","25","11","6.1","166","525","2183","15","4.2","114","27","293","4767","981","4.9","258","291","535","3081","15","16","5.4","158","411","1686","15","4.1","74","28","13","11","15","22","21","5","5","15","4","7","12","10","16","9","9","3","23","10","2","14","5","7","13","20","21","15","55",NULL,"0","67","33","78.462","83",NULL,"58","65","82","58.824","64","34","35","48","71","21","52.941","55","87","74","48","62.5","64","38","40","18","29","35.714","4","38","60","23","22","42","20.833","24","32","35","61","53.846","3","43","39","32","45","68","65","13","13","45","10","19","35","29","48","26","26","6","71","29","3","42","13","19","39","66","65","45"
"6003","nwe","2005","10","6","0.6","0","Division","2","379","5632","1031","5.5","334","352","564","4120","28","15","7","204","439","1512","16","3.4","101","24","338","5283","997","5.3","306","296","527","3703","25","10","6.6","179","437","1580","11","3.6","94","18","10","7","6","7","2","3","14","4","18","24","11","30","10","17","26","22","20","31","28","26","30","15","8","11","6","31","0",NULL,"0","67","33","58.462","0",NULL,"67","79","79","82.353","83","69","64","88","83","38","79.412","84","42","27","52","12.5","49","28","59","46","40","64.286","55","41","56","59","65","19","70.833","58","44","24","39","15.385","30","7","29","19","16","19","3","6","42","10","55","74","32","94","29","52","81","68","61","97","87","81","94","45","23","34","16","97"
"6004","was","2005","10","6","1.9","5","Division","2","359","5289","1037","5.1","301","278","481","3106","25","11","6.1","166","525","2183","15","4.2","114","27","293","4767","981","4.9","258","291","535","3081","15","16","5.4","158","411","1686","15","4.1","74","28","13","11","15","22","21","5","5","15","4","7","12","10","16","9","9","3","23","10","2","14","5","7","13","20","21","15","55",NULL,"0","67","33","78.462","83",NULL,"58","65","82","58.824","64","34","35","48","71","21","52.941","55","87","74","48","62.5","64","38","40","18","29","35.714","4","38","60","23","22","42","20.833","24","32","35","61","53.846","3","43","39","32","45","68","65","13","13","45","10","19","35","29","48","26","26","6","71","29","3","42","13","19","39","66","65","45"
"6005","was","2005","10","6","1.9","5","Division","2","359","5289","1037","5.1","301","278","481","3106","25","11","6.1","166","525","2183","15","4.2","114","27","293","4767","981","4.9","258","291","535","3081","15","16","5.4","158","411","1686","15","4.1","74","28","13","11","15","22","21","5","5","15","4","7","12","10","16","9","9","3","23","10","2","14","5","7","13","20","21","15","55",NULL,"0","67","33","78.462","83",NULL,"58","65","82","58.824","64","34","35","48","71","21","52.941","55","87","74","48","62.5","64","38","40","18","29","35.714","4","38","60","23","22","42","20.833","24","32","35","61","53.846","3","43","39","32","45","68","65","13","13","45","10","19","35","29","48","26","26","6","71","29","3","42","13","19","39","66","65","45"
"6006","chi","2005","11","5","-2.2","0","Division","2","260","4101","937","4.4","233","219","418","2002","11","15","4.5","111","488","2099","11","4.3","99","28","202","4509","1034","4.4","259","313","550","2872","10","24","4.9","153","443","1637","9","3.7","83","34","26","29","31","30","31","30","14","30","9","8","17","7","17","1","2","4","26","5","1","2","1","18","11","4","9","6","65",NULL,"0","75","25","15.385","0",NULL,"13","20","34","17.647","24","7","13","4","13","38","5.882","12","68","68","33","68.75","47","41","0","4","64","0","5","54","68","11","0","73","0","16","47","30","28","23.077","15","64","81","90","97","94","97","94","42","94","26","23","52","19","52","0","3","10","81","13","0","3","0","55","32","10","26","16"
"6007","clt","2005","14","2","-1.2","1","Division","2","439","5799","1000","5.8","363","347","515","4096","31","11","7.7","217","465","1703","18","3.7","116","19","247","4913","953","5.2","269","343","509","3151","17","18","5.7","163","398","1762","9","4.4","91","31","2","3","1","15","3","2","5","1","12","16","6","24","4","2","11","6","16","15","6","9","10","4","16","4","28","7","26",NULL,"0","100","0","30.769","0",NULL,"94","85","64","100","100","67","47","87","96","21","100","95","56","40","59","31.25","67","10","20","26","11","57.143","16","77","47","27","30","50","33.333","32","26","43","28","76.923","26","54","3","6","0","45","6","3","13","0","35","48","16","74","10","3","32","16","48","45","16","26","29","10","48","10","87","19"
"6008","nwe","2005","10","6","0.6","0","Division","2","379","5632","1031","5.5","334","352","564","4120","28","15","7","204","439","1512","16","3.4","101","24","338","5283","997","5.3","306","296","527","3703","25","10","6.6","179","437","1580","11","3.6","94","18","10","7","6","7","2","3","14","4","18","24","11","30","10","17","26","22","20","31","28","26","30","15","8","11","6","31","0",NULL,"0","67","33","58.462","0",NULL,"67","79","79","82.353","83","69","64","88","83","38","79.412","84","42","27","52","12.5","49","28","59","46","40","64.286","55","41","56","59","65","19","70.833","58","44","24","39","15.385","30","7","29","19","16","19","3","6","42","10","55","74","32","94","29","52","81","68","61","97","87","81","94","45","23","34","16","97"
"6009","was","2005","10","6","1.9","5","Division","2","359","5289","1037","5.1","301","278","481","3106","25","11","6.1","166","525","2183","15","4.2","114","27","293","4767","981","4.9","258","291","535","3081","15","16","5.4","158","411","1686","15","4.1","74","28","13","11","15","22","21","5","5","15","4","7","12","10","16","9","9","3","23","10","2","14","5","7","13","20","21","15","55",NULL,"0","67","33","78.462","83",NULL,"58","65","82","58.824","64","34","35","48","71","21","52.941","55","87","74","48","62.5","64","38","40","18","29","35.714","4","38","60","23","22","42","20.833","24","32","35","61","53.846","3","43","39","32","45","68","65","13","13","45","10","19","35","29","48","26","26","6","71","29","3","42","13","19","39","66","65","45"
"6010","chi","2005","11","5","-2.2","0","Division","2","260","4101","937","4.4","233","219","418","2002","11","15","4.5","111","488","2099","11","4.3","99","28","202","4509","1034","4.4","259","313","550","2872","10","24","4.9","153","443","1637","9","3.7","83","34","26","29","31","30","31","30","14","30","9","8","17","7","17","1","2","4","26","5","1","2","1","18","11","4","9","6","65",NULL,"0","75","25","15.385","0",NULL,"13","20","34","17.647","24","7","13","4","13","38","5.882","12","68","68","33","68.75","47","41","0","4","64","0","5","54","68","11","0","73","0","16","47","30","28","23.077","15","64","81","90","97","94","97","94","42","94","26","23","52","19","52","0","3","10","81","13","0","3","0","55","32","10","26","16"
"6011","nwe","2005","10","6","0.6","0","Division","2","379","5632","1031","5.5","334","352","564","4120","28","15","7","204","439","1512","16","3.4","101","24","338","5283","997","5.3","306","296","527","3703","25","10","6.6","179","437","1580","11","3.6","94","18","10","7","6","7","2","3","14","4","18","24","11","30","10","17","26","22","20","31","28","26","30","15","8","11","6","31","0",NULL,"0","67","33","58.462","0",NULL,"67","79","79","82.353","83","69","64","88","83","38","79.412","84","42","27","52","12.5","49","28","59","46","40","64.286","55","41","56","59","65","19","70.833","58","44","24","39","15.385","30","7","29","19","16","19","3","6","42","10","55","74","32","94","29","52","81","68","61","97","87","81","94","45","23","34","16","97"
"6012","was","2005","10","6","1.9","5","Division","2","359","5289","1037","5.1","301","278","481","3106","25","11","6.1","166","525","2183","15","4.2","114","27","293","4767","981","4.9","258","291","535","3081","15","16","5.4","158","411","1686","15","4.1","74","28","13","11","15","22","21","5","5","15","4","7","12","10","16","9","9","3","23","10","2","14","5","7","13","20","21","15","55",NULL,"0","67","33","78.462","83",NULL,"58","65","82","58.824","64","34","35","48","71","21","52.941","55","87","74","48","62.5","64","38","40","18","29","35.714","4","38","60","23","22","42","20.833","24","32","35","61","53.846","3","43","39","32","45","68","65","13","13","45","10","19","35","29","48","26","26","6","71","29","3","42","13","19","39","66","65","45"
"6013","nwe","2005","10","6","0.6","0","Division","2","379","5632","1031","5.5","334","352","564","4120","28","15","7","204","439","1512","16","3.4","101","24","338","5283","997","5.3","306","296","527","3703","25","10","6.6","179","437","1580","11","3.6","94","18","10","7","6","7","2","3","14","4","18","24","11","30","10","17","26","22","20","31","28","26","30","15","8","11","6","31","0",NULL,"0","67","33","58.462","0",NULL,"67","79","79","82.353","83","69","64","88","83","38","79.412","84","42","27","52","12.5","49","28","59","46","40","64.286","55","41","56","59","65","19","70.833","58","44","24","39","15.385","30","7","29","19","16","19","3","6","42","10","55","74","32","94","29","52","81","68","61","97","87","81","94","45","23","34","16","97"
"6014","was","2005","10","6","1.9","5","Division","2","359","5289","1037","5.1","301","278","481","3106","25","11","6.1","166","525","2183","15","4.2","114","27","293","4767","981","4.9","258","291","535","3081","15","16","5.4","158","411","1686","15","4.1","74","28","13","11","15","22","21","5","5","15","4","7","12","10","16","9","9","3","23","10","2","14","5","7","13","20","21","15","55",NULL,"0","67","33","78.462","83",NULL,"58","65","82","58.824","64","34","35","48","71","21","52.941","55","87","74","48","62.5","64","38","40","18","29","35.714","4","38","60","23","22","42","20.833","24","32","35","61","53.846","3","43","39","32","45","68","65","13","13","45","10","19","35","29","48","26","26","6","71","29","3","42","13","19","39","66","65","45"
"6087","sea","2006","9","7","-3.2","1","Division","2","335","4977","1045","4.8","312","292","512","3054","26","22","5.4","167","484","1923","8","4","112","34","341","5285","986","5.4","277","299","504","3256","23","12","6","160","441","2029","12","4.6","102","26","14","19","9","18","20","5","27","25","10","14","27","17","27","19","19","11","10","16","24","25","17","10","22","11","28","21","90",NULL,"0","58","42","0","10",NULL,"52","45","79","30","55","47","45","32","79","82","32.258","32","77","44","11","34.783","70","61","66","63","42","75","41","49","50","60","65","27","52.632","33","48","59","44","72","51","44","42","58","26","55","61","13","84","77","29","42","84","52","84","58","58","32","29","50","74","77","52","29","68","32","87","65"
"6088","sdg","2006","14","2","-1.6","10","Division","2","492","5840","1016","5.7","321","287","466","3262","24","9","6.6","169","522","2578","32","4.9","137","15","303","4825","985","4.9","285","307","538","3212","19","16","5.4","178","386","1613","13","4.2","87","28","1","4","7","25","16","8","2","6","2","2","1","4","1","7","10","12","27","13","12","17","3","3","7","15","20","15","39",NULL,"0","100","0","23.881","100",NULL,"100","82","63","75","61","43","23","42","71","6","70.968","34","94","80","100","73.913","100","0","48","36","42","33.333","49","56","68","57","45","45","21.053","59","20","35","50","56","35","50","0","10","19","77","48","23","3","16","3","3","0","10","0","19","29","35","84","40","35","52","6","6","19","45","61","45"
"6089","sea","2006","9","7","-3.2","1","Division","2","335","4977","1045","4.8","312","292","512","3054","26","22","5.4","167","484","1923","8","4","112","34","341","5285","986","5.4","277","299","504","3256","23","12","6","160","441","2029","12","4.6","102","26","14","19","9","18","20","5","27","25","10","14","27","17","27","19","19","11","10","16","24","25","17","10","22","11","28","21","90",NULL,"0","58","42","0","10",NULL,"52","45","79","30","55","47","45","32","79","82","32.258","32","77","44","11","34.783","70","61","66","63","42","75","41","49","50","60","65","27","52.632","33","48","59","44","72","51","44","42","58","26","55","61","13","84","77","29","42","84","52","84","58","58","32","29","50","74","77","52","29","68","32","87","65"
